Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Tue Jan 17 2012,8:00p,Detroit Pistons,80,Houston Rockets,97,Box Score,,9318,Toyota Center,
Tue Jan 17 2012,8:00p,Denver Nuggets,105,Milwaukee Bucks,95,Box Score,,11322,Bradley Center,
Tue Jan 17 2012,9:00p,Los Angeles Clippers,79,Utah Jazz,108,Box Score,,19371,EnergySolutions Arena,
Wed Jan 18 2012,7:00p,San Antonio Spurs,85,Orlando Magic,83,Box Score,OT,18846,Amway Center,
Wed Jan 18 2012,7:00p,Denver Nuggets,108,Philadelphia 76ers,104,Box Score,OT,15201,Wells Fargo Center,
Wed Jan 18 2012,7:00p,Oklahoma City Thunder,102,Washington Wizards,105,Box Score,,15075,Verizon Center,
Wed Jan 18 2012,7:30p,Toronto Raptors,73,Boston Celtics,96,Box Score,,18624,TD Garden,
Wed Jan 18 2012,7:30p,Golden State Warriors,100,New Jersey Nets,107,Box Score,,12570,Prudential Center,
Wed Jan 18 2012,7:30p,Phoenix Suns,91,New York Knicks,88,Box Score,,19763,Madison Square Garden (IV),
Wed Jan 18 2012,8:00p,Portland Trail Blazers,89,Atlanta Hawks,92,Box Score,,13729,Philips Arena,
Wed Jan 18 2012,8:00p,Detroit Pistons,85,Minnesota Timberwolves,93,Box Score,,15598,Target Center,
Wed Jan 18 2012,8:00p,Memphis Grizzlies,93,New Orleans Hornets,87,Box Score,,12045,New Orleans Arena,
Wed Jan 18 2012,10:00p,Indiana Pacers,88,Sacramento Kings,92,Box Score,,14170,Power Balance Pavilion,
Wed Jan 18 2012,10:30p,Dallas Mavericks,89,Los Angeles Clippers,91,Box Score,,19252,STAPLES Center,
Thu Jan 19 2012,8:00p,New Orleans Hornets,88,Houston Rockets,90,Box Score,OT,10845,Toyota Center,
Thu Jan 19 2012,8:00p,Los Angeles Lakers,87,Miami Heat,98,Box Score,,20004,AmericanAirlines Arena,
Thu Jan 19 2012,10:30p,Dallas Mavericks,94,Utah Jazz,91,Box Score,,19911,EnergySolutions Arena,
Fri Jan 20 2012,7:00p,Atlanta Hawks,76,Philadelphia 76ers,90,Box Score,,17724,Wells Fargo Center,
Fri Jan 20 2012,7:00p,Portland Trail Blazers,94,Toronto Raptors,84,Box Score,,17537,Air Canada Centre,
Fri Jan 20 2012,7:00p,Denver Nuggets,108,Washington Wizards,104,Box Score,,14866,Verizon Center,
Fri Jan 20 2012,7:30p,Phoenix Suns,79,Boston Celtics,71,Box Score,,18624,TD Garden,
Fri Jan 20 2012,7:30p,Chicago Bulls,114,Cleveland Cavaliers,75,Box Score,,17871,Quicken Loans Arena,
Fri Jan 20 2012,7:30p,Memphis Grizzlies,98,Detroit Pistons,81,Box Score,,10255,The Palace of Auburn Hills,
Fri Jan 20 2012,7:30p,Milwaukee Bucks,100,New York Knicks,86,Box Score,,19763,Madison Square Garden (IV),
Fri Jan 20 2012,8:00p,Los Angeles Lakers,80,Orlando Magic,92,Box Score,,18846,Amway Center,
Fri Jan 20 2012,8:30p,Sacramento Kings,88,San Antonio Spurs,86,Box Score,,18581,AT&T Center,
Fri Jan 20 2012,10:30p,Indiana Pacers,94,Golden State Warriors,91,Box Score,,17621,Oracle Arena,
Fri Jan 20 2012,10:30p,Minnesota Timberwolves,101,Los Angeles Clippers,98,Box Score,,19492,STAPLES Center,
Sat Jan 21 2012,7:00p,Cleveland Cavaliers,94,Atlanta Hawks,121,Box Score,,15922,Philips Arena,
Sat Jan 21 2012,7:30p,Portland Trail Blazers,91,Detroit Pistons,94,Box Score,,14456,The Palace of Auburn Hills,
Sat Jan 21 2012,7:30p,Philadelphia 76ers,92,Miami Heat,113,Box Score,,19725,AmericanAirlines Arena,
Sat Jan 21 2012,7:30p,Denver Nuggets,119,New York Knicks,114,Box Score,2OT,19763,Madison Square Garden (IV),
Sat Jan 21 2012,8:00p,Charlotte Bobcats,89,Chicago Bulls,95,Box Score,,21861,United Center,
Sat Jan 21 2012,8:00p,San Antonio Spurs,102,Houston Rockets,105,Box Score,,15285,Toyota Center,
Sat Jan 21 2012,8:00p,Sacramento Kings,95,Memphis Grizzlies,128,Box Score,,16562,FedEx Forum,
Sat Jan 21 2012,8:00p,Oklahoma City Thunder,84,New Jersey Nets,74,Box Score,,15201,Prudential Center,
Sat Jan 21 2012,8:00p,Dallas Mavericks,83,New Orleans Hornets,81,Box Score,,15471,New Orleans Arena,
Sat Jan 21 2012,9:00p,Minnesota Timberwolves,98,Utah Jazz,108,Box Score,,19911,EnergySolutions Arena,
Sun Jan 22 2012,1:00p,Boston Celtics,100,Washington Wizards,94,Box Score,,15818,Verizon Center,
Sun Jan 22 2012,3:30p,Toronto Raptors,91,Los Angeles Clippers,103,Box Score,,19060,STAPLES Center,
Sun Jan 22 2012,6:00p,Milwaukee Bucks,91,Miami Heat,82,Box Score,,19600,AmericanAirlines Arena,
Sun Jan 22 2012,6:00p,Charlotte Bobcats,87,New Jersey Nets,97,Box Score,,10035,Prudential Center,
Sun Jan 22 2012,9:30p,Indiana Pacers,98,Los Angeles Lakers,96,Box Score,,18997,STAPLES Center,
Mon Jan 23 2012,7:00p,Washington Wizards,83,Philadelphia 76ers,103,Box Score,,10108,Wells Fargo Center,
Mon Jan 23 2012,7:30p,Orlando Magic,56,Boston Celtics,87,Box Score,,18624,TD Garden,
Mon Jan 23 2012,8:00p,New Jersey Nets,95,Chicago Bulls,110,Box Score,,21572,United Center,
Mon Jan 23 2012,8:00p,Atlanta Hawks,97,Milwaukee Bucks,92,Box Score,,13048,Bradley Center,
Mon Jan 23 2012,8:00p,Houston Rockets,107,Minnesota Timberwolves,92,Box Score,,16924,Target Center,
Mon Jan 23 2012,8:00p,San Antonio Spurs,104,New Orleans Hornets,102,Box Score,,12599,New Orleans Arena,
Mon Jan 23 2012,8:00p,Detroit Pistons,79,Oklahoma City Thunder,99,Box Score,,18203,Chesapeake Energy Arena,
Mon Jan 23 2012,8:30p,Phoenix Suns,87,Dallas Mavericks,93,Box Score,,19944,American Airlines Center,
Mon Jan 23 2012,10:00p,Sacramento Kings,89,Portland Trail Blazers,101,Box Score,,20363,Rose Garden Arena,
Mon Jan 23 2012,10:30p,Memphis Grizzlies,91,Golden State Warriors,90,Box Score,,17549,Oracle Arena,
Tue Jan 24 2012,7:00p,New York Knicks,111,Charlotte Bobcats,78,Box Score,,16802,Time Warner Cable Arena,
Tue Jan 24 2012,7:00p,Orlando Magic,102,Indiana Pacers,83,Box Score,,12760,Bankers Life Fieldhouse,
Tue Jan 24 2012,7:30p,Cleveland Cavaliers,85,Miami Heat,92,Box Score,,19600,AmericanAirlines Arena,
Tue Jan 24 2012,9:00p,Toronto Raptors,99,Phoenix Suns,96,Box Score,,15404,US Airways Center,
Tue Jan 24 2012,10:00p,Memphis Grizzlies,84,Portland Trail Blazers,97,Box Score,,20602,Rose Garden Arena,
Wed Jan 25 2012,7:00p,New York Knicks,81,Cleveland Cavaliers,91,Box Score,,16760,Quicken Loans Arena,
Wed Jan 25 2012,7:00p,New Jersey Nets,97,Philadelphia 76ers,90,Box Score,OT,13138,Wells Fargo Center,
Wed Jan 25 2012,7:00p,Charlotte Bobcats,75,Washington Wizards,92,Box Score,,15286,Verizon Center,
Wed Jan 25 2012,7:30p,Miami Heat,101,Detroit Pistons,98,Box Score,,18058,The Palace of Auburn Hills,
Wed Jan 25 2012,8:00p,Indiana Pacers,95,Chicago Bulls,90,Box Score,,21755,United Center,
Wed Jan 25 2012,8:00p,Milwaukee Bucks,105,Houston Rockets,99,Box Score,,10573,Toyota Center,
Wed Jan 25 2012,8:00p,New Orleans Hornets,91,Oklahoma City Thunder,101,Box Score,,18203,Chesapeake Energy Arena,
Wed Jan 25 2012,8:30p,Minnesota Timberwolves,105,Dallas Mavericks,90,Box Score,,20150,American Airlines Center,
Wed Jan 25 2012,8:30p,Atlanta Hawks,83,San Antonio Spurs,105,Box Score,,17888,AT&T Center,
Wed Jan 25 2012,9:00p,Toronto Raptors,111,Utah Jazz,106,Box Score,2OT,19802,EnergySolutions Arena,
Wed Jan 25 2012,10:00p,Denver Nuggets,122,Sacramento Kings,93,Box Score,,12097,Power Balance Pavilion,
Wed Jan 25 2012,10:30p,Portland Trail Blazers,93,Golden State Warriors,101,Box Score,,17923,Oracle Arena,
Wed Jan 25 2012,10:30p,Los Angeles Clippers,91,Los Angeles Lakers,96,Box Score,,18997,STAPLES Center,
Thu Jan 26 2012,8:00p,Boston Celtics,91,Orlando Magic,83,Box Score,,18952,Amway Center,
Thu Jan 26 2012,10:30p,Memphis Grizzlies,91,Los Angeles Clippers,98,Box Score,,19275,STAPLES Center,
Fri Jan 27 2012,7:00p,Charlotte Bobcats,72,Philadelphia 76ers,89,Box Score,,16199,Wells Fargo Center,
Fri Jan 27 2012,7:30p,Indiana Pacers,87,Boston Celtics,94,Box Score,,18624,TD Garden,
Fri Jan 27 2012,7:30p,New Jersey Nets,99,Cleveland Cavaliers,96,Box Score,,13121,Quicken Loans Arena,
Fri Jan 27 2012,7:30p,Atlanta Hawks,107,Detroit Pistons,101,Box Score,OT,14010,The Palace of Auburn Hills,
Fri Jan 27 2012,8:00p,Milwaukee Bucks,100,Chicago Bulls,107,Box Score,,22368,United Center,
Fri Jan 27 2012,8:00p,Washington Wizards,76,Houston Rockets,103,Box Score,,13894,Toyota Center,
Fri Jan 27 2012,8:00p,New York Knicks,89,Miami Heat,99,Box Score,,19707,AmericanAirlines Arena,
Fri Jan 27 2012,8:00p,San Antonio Spurs,79,Minnesota Timberwolves,87,Box Score,,16699,Target Center,
Fri Jan 27 2012,8:00p,Orlando Magic,67,New Orleans Hornets,93,Box Score,,16176,New Orleans Arena,
Fri Jan 27 2012,8:30p,Utah Jazz,101,Dallas Mavericks,116,Box Score,,20096,American Airlines Center,
Fri Jan 27 2012,9:00p,Toronto Raptors,81,Denver Nuggets,96,Box Score,,18855,Pepsi Center,
Fri Jan 27 2012,10:00p,Phoenix Suns,71,Portland Trail Blazers,109,Box Score,,20664,Rose Garden Arena,
Fri Jan 27 2012,10:30p,Oklahoma City Thunder,120,Golden State Warriors,109,Box Score,,19596,Oracle Arena,
Sat Jan 28 2012,7:00p,Washington Wizards,102,Charlotte Bobcats,99,Box Score,,17761,Time Warner Cable Arena,
Sat Jan 28 2012,7:00p,Detroit Pistons,74,Philadelphia 76ers,95,Box Score,,18710,Wells Fargo Center,
Sat Jan 28 2012,8:00p,New York Knicks,84,Houston Rockets,97,Box Score,,18051,Toyota Center,
Sat Jan 28 2012,8:30p,Los Angeles Lakers,89,Milwaukee Bucks,100,Box Score,,18027,Bradley Center,
Sat Jan 28 2012,9:00p,Memphis Grizzlies,84,Phoenix Suns,86,Box Score,,14903,US Airways Center,
Sat Jan 28 2012,9:00p,Sacramento Kings,93,Utah Jazz,96,Box Score,,19911,EnergySolutions Arena,
Sun Jan 29 2012,3:30p,Chicago Bulls,93,Miami Heat,97,Box Score,,20054,AmericanAirlines Arena,
Sun Jan 29 2012,6:00p,Cleveland Cavaliers,88,Boston Celtics,87,Box Score,,18624,TD Garden,
Sun Jan 29 2012,6:00p,Toronto Raptors,94,New Jersey Nets,73,Box Score,,14319,Prudential Center,
Sun Jan 29 2012,6:00p,Indiana Pacers,106,Orlando Magic,85,Box Score,,18846,Amway Center,
Sun Jan 29 2012,6:30p,San Antonio Spurs,100,Dallas Mavericks,101,Box Score,OT,20262,American Airlines Center,
Sun Jan 29 2012,7:00p,Los Angeles Lakers,106,Minnesota Timberwolves,101,Box Score,,17551,Target Center,
Sun Jan 29 2012,7:00p,Atlanta Hawks,94,New Orleans Hornets,72,Box Score,,14962,New Orleans Arena,
Sun Jan 29 2012,8:00p,Los Angeles Clippers,109,Denver Nuggets,105,Box Score,,19495,Pepsi Center,
Mon Jan 30 2012,7:00p,Orlando Magic,69,Philadelphia 76ers,74,Box Score,,16299,Wells Fargo Center,
Mon Jan 30 2012,7:00p,Chicago Bulls,98,Washington Wizards,88,Box Score,,18357,Verizon Center,
Mon Jan 30 2012,7:30p,New Orleans Hornets,95,Miami Heat,109,Box Score,,19804,AmericanAirlines Arena,
Mon Jan 30 2012,8:00p,Minnesota Timberwolves,120,Houston Rockets,108,Box Score,,14264,Toyota Center,
Mon Jan 30 2012,8:00p,San Antonio Spurs,83,Memphis Grizzlies,73,Box Score,,15118,FedEx Forum,
Mon Jan 30 2012,8:00p,Detroit Pistons,82,Milwaukee Bucks,103,Box Score,,13103,Bradley Center,
Mon Jan 30 2012,9:00p,Dallas Mavericks,122,Phoenix Suns,99,Box Score,,13132,US Airways Center,
Mon Jan 30 2012,9:00p,Portland Trail Blazers,89,Utah Jazz,93,Box Score,,19328,EnergySolutions Arena,
Mon Jan 30 2012,10:30p,Oklahoma City Thunder,100,Los Angeles Clippers,112,Box Score,,19404,STAPLES Center,
Tue Jan 31 2012,7:00p,Boston Celtics,93,Cleveland Cavaliers,90,Box Score,,14798,Quicken Loans Arena,
Tue Jan 31 2012,7:00p,New Jersey Nets,99,Indiana Pacers,106,Box Score,,11408,Bankers Life Fieldhouse,
Tue Jan 31 2012,7:00p,Atlanta Hawks,100,Toronto Raptors,77,Box Score,,16117,Air Canada Centre,
Tue Jan 31 2012,7:30p,Detroit Pistons,86,New York Knicks,113,Box Score,,19763,Madison Square Garden (IV),
Tue Jan 31 2012,8:00p,Denver Nuggets,97,Memphis Grizzlies,100,Box Score,OT,13651,FedEx Forum,
Tue Jan 31 2012,10:30p,Sacramento Kings,90,Golden State Warriors,93,Box Score,,17753,Oracle Arena,
Tue Jan 31 2012,10:30p,Charlotte Bobcats,73,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Wed Feb 1 2012,7:00p,Washington Wizards,103,Orlando Magic,109,Box Score,,18846,Amway Center,
Wed Feb 1 2012,7:00p,Chicago Bulls,82,Philadelphia 76ers,98,Box Score,,18325,Wells Fargo Center,
Wed Feb 1 2012,7:30p,Toronto Raptors,64,Boston Celtics,100,Box Score,,18624,TD Garden,
Wed Feb 1 2012,7:30p,Detroit Pistons,96,New Jersey Nets,99,Box Score,,10504,Prudential Center,
Wed Feb 1 2012,8:00p,Oklahoma City Thunder,95,Dallas Mavericks,86,Box Score,,20316,American Airlines Center,
Wed Feb 1 2012,8:00p,Miami Heat,97,Milwaukee Bucks,105,Box Score,,16116,Bradley Center,
Wed Feb 1 2012,8:00p,Indiana Pacers,109,Minnesota Timberwolves,99,Box Score,,15017,Target Center,
Wed Feb 1 2012,8:00p,Phoenix Suns,120,New Orleans Hornets,103,Box Score,,13598,New Orleans Arena,
Wed Feb 1 2012,8:30p,Houston Rockets,91,San Antonio Spurs,99,Box Score,,18581,AT&T Center,
Wed Feb 1 2012,10:00p,Charlotte Bobcats,68,Portland Trail Blazers,112,Box Score,,20608,Rose Garden Arena,
Wed Feb 1 2012,10:30p,Los Angeles Clippers,107,Utah Jazz,105,Box Score,,19637,EnergySolutions Arena,
Thu Feb 2 2012,7:30p,Memphis Grizzlies,96,Atlanta Hawks,77,Box Score,,14211,Philips Arena,
Thu Feb 2 2012,8:00p,Chicago Bulls,105,New York Knicks,102,Box Score,,19763,Madison Square Garden (IV),
Thu Feb 2 2012,8:30p,New Orleans Hornets,81,San Antonio Spurs,93,Box Score,,18082,AT&T Center,
Thu Feb 2 2012,10:00p,Portland Trail Blazers,92,Sacramento Kings,95,Box Score,,11740,Power Balance Pavilion,
Thu Feb 2 2012,10:30p,Utah Jazz,101,Golden State Warriors,119,Box Score,,18123,Oracle Arena,
Thu Feb 2 2012,10:30p,Denver Nuggets,112,Los Angeles Clippers,91,Box Score,,19223,STAPLES Center,
Fri Feb 3 2012,7:00p,Cleveland Cavaliers,94,Orlando Magic,102,Box Score,,18933,Amway Center,
Fri Feb 3 2012,7:00p,Miami Heat,99,Philadelphia 76ers,79,Box Score,,20694,Wells Fargo Center,
Fri Feb 3 2012,7:00p,Washington Wizards,89,Toronto Raptors,106,Box Score,,16382,Air Canada Centre,
Fri Feb 3 2012,7:30p,Milwaukee Bucks,80,Detroit Pistons,88,Box Score,,13181,The Palace of Auburn Hills,
Fri Feb 3 2012,7:30p,Minnesota Timberwolves,108,New Jersey Nets,105,Box Score,,15069,Prudential Center,
Fri Feb 3 2012,8:00p,New York Knicks,89,Boston Celtics,91,Box Score,,18624,TD Garden,
Fri Feb 3 2012,8:00p,Phoenix Suns,81,Houston Rockets,99,Box Score,,15941,Toyota Center,
Fri Feb 3 2012,8:00p,Memphis Grizzlies,94,Oklahoma City Thunder,101,Box Score,,18203,Chesapeake Energy Arena,
Fri Feb 3 2012,8:30p,Indiana Pacers,98,Dallas Mavericks,87,Box Score,,20146,American Airlines Center,
Fri Feb 3 2012,10:30p,Los Angeles Lakers,93,Denver Nuggets,89,Box Score,,19155,Pepsi Center,
Sat Feb 4 2012,7:00p,Philadelphia 76ers,98,Atlanta Hawks,87,Box Score,,18012,Philips Arena,
Sat Feb 4 2012,7:00p,Orlando Magic,85,Indiana Pacers,81,Box Score,,18165,Bankers Life Fieldhouse,
Sat Feb 4 2012,7:00p,Los Angeles Clippers,107,Washington Wizards,81,Box Score,,19419,Verizon Center,
Sat Feb 4 2012,7:30p,Dallas Mavericks,88,Cleveland Cavaliers,91,Box Score,,17443,Quicken Loans Arena,
Sat Feb 4 2012,7:30p,New Orleans Hornets,87,Detroit Pistons,89,Box Score,,13174,The Palace of Auburn Hills,
Sat Feb 4 2012,7:30p,New Jersey Nets,92,New York Knicks,99,Box Score,,19763,Madison Square Garden (IV),
Sat Feb 4 2012,8:00p,Houston Rockets,91,Minnesota Timberwolves,100,Box Score,,19356,Target Center,
Sat Feb 4 2012,8:30p,Chicago Bulls,113,Milwaukee Bucks,90,Box Score,,18717,Bradley Center,
Sat Feb 4 2012,8:30p,Oklahoma City Thunder,96,San Antonio Spurs,107,Box Score,,18581,AT&T Center,
Sat Feb 4 2012,9:00p,Charlotte Bobcats,89,Phoenix Suns,95,Box Score,,14928,US Airways Center,
Sat Feb 4 2012,9:00p,Los Angeles Lakers,87,Utah Jazz,96,Box Score,,19642,EnergySolutions Arena,
Sat Feb 4 2012,10:00p,Denver Nuggets,97,Portland Trail Blazers,117,Box Score,,20583,Rose Garden Arena,
Sat Feb 4 2012,10:00p,Golden State Warriors,106,Sacramento Kings,114,Box Score,OT,16411,Power Balance Pavilion,
Sun Feb 5 2012,12:00p,Memphis Grizzlies,80,Boston Celtics,98,Box Score,,18624,TD Garden,
Sun Feb 5 2012,1:00p,Toronto Raptors,89,Miami Heat,95,Box Score,,19802,AmericanAirlines Arena,
Mon Feb 6 2012,7:00p,Los Angeles Clippers,107,Orlando Magic,102,Box Score,OT,18846,Amway Center,
Mon Feb 6 2012,7:00p,Los Angeles Lakers,90,Philadelphia 76ers,95,Box Score,,20064,Wells Fargo Center,
Mon Feb 6 2012,7:00p,Toronto Raptors,108,Washington Wizards,111,Box Score,OT,14687,Verizon Center,
Mon Feb 6 2012,7:30p,Phoenix Suns,99,Atlanta Hawks,90,Box Score,,11823,Philips Arena,
Mon Feb 6 2012,7:30p,Chicago Bulls,108,New Jersey Nets,87,Box Score,,15327,Prudential Center,
Mon Feb 6 2012,7:30p,Utah Jazz,88,New York Knicks,99,Box Score,,19763,Madison Square Garden (IV),
Mon Feb 6 2012,8:00p,San Antonio Spurs,89,Memphis Grizzlies,84,Box Score,,13527,FedEx Forum,
Mon Feb 6 2012,8:00p,Sacramento Kings,100,New Orleans Hornets,92,Box Score,,13222,New Orleans Arena,
Mon Feb 6 2012,9:00p,Houston Rockets,99,Denver Nuggets,90,Box Score,,14501,Pepsi Center,
Mon Feb 6 2012,10:00p,Oklahoma City Thunder,111,Portland Trail Blazers,107,Box Score,OT,20559,Rose Garden Arena,
Tue Feb 7 2012,7:00p,Utah Jazz,99,Indiana Pacers,104,Box Score,,11006,Bankers Life Fieldhouse,
Tue Feb 7 2012,7:30p,Charlotte Bobcats,84,Boston Celtics,94,Box Score,,18624,TD Garden,
Tue Feb 7 2012,7:30p,Cleveland Cavaliers,91,Miami Heat,107,Box Score,,20078,AmericanAirlines Arena,
Tue Feb 7 2012,8:00p,Phoenix Suns,107,Milwaukee Bucks,105,Box Score,,13203,Bradley Center,
Tue Feb 7 2012,8:00p,Sacramento Kings,84,Minnesota Timberwolves,86,Box Score,,14073,Target Center,
Tue Feb 7 2012,10:30p,Oklahoma City Thunder,119,Golden State Warriors,116,Box Score,,17971,Oracle Arena,
Wed Feb 8 2012,7:00p,Los Angeles Clippers,92,Cleveland Cavaliers,99,Box Score,,17100,Quicken Loans Arena,
Wed Feb 8 2012,7:00p,Miami Heat,89,Orlando Magic,102,Box Score,,18972,Amway Center,
Wed Feb 8 2012,7:00p,San Antonio Spurs,100,Philadelphia 76ers,90,Box Score,,18070,Wells Fargo Center,
Wed Feb 8 2012,7:00p,Milwaukee Bucks,105,Toronto Raptors,99,Box Score,,15291,Air Canada Centre,
Wed Feb 8 2012,7:00p,New York Knicks,107,Washington Wizards,93,Box Score,,17376,Verizon Center,
Wed Feb 8 2012,7:30p,Indiana Pacers,87,Atlanta Hawks,97,Box Score,,16288,Philips Arena,
Wed Feb 8 2012,7:30p,Detroit Pistons,99,New Jersey Nets,92,Box Score,,10145,Prudential Center,
Wed Feb 8 2012,8:00p,Minnesota Timberwolves,80,Memphis Grizzlies,85,Box Score,,13287,FedEx Forum,
Wed Feb 8 2012,8:00p,Chicago Bulls,90,New Orleans Hornets,67,Box Score,,15456,New Orleans Arena,
Wed Feb 8 2012,9:00p,Dallas Mavericks,105,Denver Nuggets,95,Box Score,,15970,Pepsi Center,
Wed Feb 8 2012,10:00p,Houston Rockets,103,Portland Trail Blazers,96,Box Score,,20350,Rose Garden Arena,
Thu Feb 9 2012,8:00p,Los Angeles Lakers,88,Boston Celtics,87,Box Score,OT,18624,TD Garden,
Thu Feb 9 2012,9:00p,Golden State Warriors,109,Denver Nuggets,101,Box Score,,14960,Pepsi Center,
Thu Feb 9 2012,9:00p,Houston Rockets,96,Phoenix Suns,89,Box Score,,16122,US Airways Center,
Thu Feb 9 2012,10:30p,Oklahoma City Thunder,101,Sacramento Kings,106,Box Score,,17317,Power Balance Pavilion,
Fri Feb 10 2012,7:00p,Chicago Bulls,95,Charlotte Bobcats,64,Box Score,,19379,Time Warner Cable Arena,
Fri Feb 10 2012,7:00p,Atlanta Hawks,89,Orlando Magic,87,Box Score,OT,18846,Amway Center,
Fri Feb 10 2012,7:00p,Los Angeles Clippers,78,Philadelphia 76ers,77,Box Score,,20539,Wells Fargo Center,
Fri Feb 10 2012,7:00p,Boston Celtics,74,Toronto Raptors,86,Box Score,,19207,Air Canada Centre,
Fri Feb 10 2012,7:00p,Miami Heat,106,Washington Wizards,89,Box Score,,20282,Verizon Center,
Fri Feb 10 2012,7:30p,Milwaukee Bucks,113,Cleveland Cavaliers,112,Box Score,OT,15195,Quicken Loans Arena,
Fri Feb 10 2012,7:30p,New Jersey Nets,92,Detroit Pistons,109,Box Score,,14320,The Palace of Auburn Hills,
Fri Feb 10 2012,8:00p,Indiana Pacers,92,Memphis Grizzlies,98,Box Score,,16281,FedEx Forum,
Fri Feb 10 2012,8:00p,Dallas Mavericks,104,Minnesota Timberwolves,97,Box Score,,17119,Target Center,
Fri Feb 10 2012,8:00p,Portland Trail Blazers,94,New Orleans Hornets,86,Box Score,,14421,New Orleans Arena,
